"","X","Year","Cause","Age","Female","Male"
"2524",4080,1958,7,"0",451,626
"2525",4080,1958,7,"1",217,218
"2526",4080,1958,7,"2",0,0
"2527",4080,1958,7,"3",0,0
"2528",4080,1958,7,"4",0,0
"2529",4080,1958,7,"5 - 9",52,74
"2530",4080,1958,7,"10 - 14",41,46
"2531",4080,1958,7,"15 - 19",36,48
"2532",4080,1958,7,"20 - 24",47,57
"2533",4080,1958,7,"25 - 29",48,77
"2534",4080,1958,7,"30 - 34",68,78
"2535",4080,1958,7,"35 - 39",58,108
"2536",4080,1958,7,"40 - 44",73,87
"2537",4080,1958,7,"45 - 49",147,157
"2538",4080,1958,7,"50 - 54",215,284
"2539",4080,1958,7,"55 - 59",309,421
"2540",4080,1958,7,"60 - 64",493,535
"2541",4080,1958,7,"65 - 69",761,722
"2542",4080,1958,7,"70 - 74",1259,1007
"2543",4080,1958,7,"75 - 79",1550,1082
"2544",4080,1958,7,"80 - 84",1348,798
"2545",4080,1958,7,"85 - 89",912,419
"2546",4080,1958,7,"90 - 94",0,0
"2547",4080,1958,7,"95+",0,0
"2548",4080,1958,7,"UNK",1,0
"2549",4080,1958,8,"Total",3701,2032
"2550",4080,1958,8,"0",11,17
"2551",4080,1958,8,"1",10,13
"2552",4080,1958,8,"2",0,0
"2553",4080,1958,8,"3",0,0
"2554",4080,1958,8,"4",0,0
"2555",4080,1958,8,"5 - 9",3,2
"2556",4080,1958,8,"10 - 14",9,5
"2557",4080,1958,8,"15 - 19",6,4
"2558",4080,1958,8,"20 - 24",9,5
"2559",4080,1958,8,"25 - 29",12,8
"2560",4080,1958,8,"30 - 34",13,16
"2561",4080,1958,8,"35 - 39",16,15
"2562",4080,1958,8,"40 - 44",20,15
"2563",4080,1958,8,"45 - 49",50,65
"2564",4080,1958,8,"50 - 54",104,116
"2565",4080,1958,8,"55 - 59",191,177
"2566",4080,1958,8,"60 - 64",419,233
"2567",4080,1958,8,"65 - 69",575,313
"2568",4080,1958,8,"70 - 74",751,387
"2569",4080,1958,8,"75 - 79",782,344
"2570",4080,1958,8,"80 - 84",492,211
"2571",4080,1958,8,"85 - 89",226,86
"2572",4080,1958,8,"90 - 94",0,0
"2573",4080,1958,8,"95+",0,0
"2574",4080,1958,8,"UNK",2,0
"2575",4080,1958,9,"Total",10281,14387
"2576",4080,1958,9,"0",251,359
"2577",4080,1958,9,"1",77,103
"2578",4080,1958,9,"2",0,0
"2579",4080,1958,9,"3",0,0
"2580",4080,1958,9,"4",0,0
"2581",4080,1958,9,"5 - 9",19,39
"2582",4080,1958,9,"10 - 14",29,34
"2583",4080,1958,9,"15 - 19",25,30
"2584",4080,1958,9,"20 - 24",33,46
"2585",4080,1958,9,"25 - 29",58,101
"2586",4080,1958,9,"30 - 34",133,180
"2587",4080,1958,9,"35 - 39",202,310
"2588",4080,1958,9,"40 - 44",236,331
"2589",4080,1958,9,"45 - 49",525,917
"2590",4080,1958,9,"50 - 54",774,1549
"2591",4080,1958,9,"55 - 59",997,2159
"2592",4080,1958,9,"60 - 64",1098,2038
"2593",4080,1958,9,"65 - 69",1220,1946
"2594",4080,1958,9,"70 - 74",1295,1676
"2595",4080,1958,9,"75 - 79",1298,1308
"2596",4080,1958,9,"80 - 84",1170,846
"2597",4080,1958,9,"85 - 89",838,412
"2598",4080,1958,9,"90 - 94",0,0
"2599",4080,1958,9,"95+",0,0
"2600",4080,1958,9,"UNK",3,3
"2601",4080,1958,10,"Total",2597,5200
"2602",4080,1958,10,"0",22,21
"2603",4080,1958,10,"1",14,10
"2604",4080,1958,10,"2",0,0
"2605",4080,1958,10,"3",0,0
"2606",4080,1958,10,"4",0,0
"2607",4080,1958,10,"5 - 9",13,15
"2608",4080,1958,10,"10 - 14",9,15
"2609",4080,1958,10,"15 - 19",26,27
"2610",4080,1958,10,"20 - 24",38,39
"2611",4080,1958,10,"25 - 29",57,58
"2612",4080,1958,10,"30 - 34",61,66
"2613",4080,1958,10,"35 - 39",72,88
"2614",4080,1958,10,"40 - 44",61,75
"2615",4080,1958,10,"45 - 49",126,148
"2616",4080,1958,10,"50 - 54",128,183
"2617",4080,1958,10,"55 - 59",190,275
"2618",4080,1958,10,"60 - 64",239,308
"2619",4080,1958,10,"65 - 69",276,415
"2620",4080,1958,10,"70 - 74",361,703
"2621",4080,1958,10,"75 - 79",387,991
"2622",4080,1958,10,"80 - 84",295,1048
"2623",4080,1958,10,"85 - 89",222,715
"2624",4080,1958,10,"90 - 94",0,0
"2625",4080,1958,10,"95+",0,0
"2626",4080,1958,10,"UNK",0,0
"2627",4080,1958,11,"Total",2628,3511
"2628",4080,1958,11,"0",2317,3153
"2629",4080,1958,11,"1",140,162
"2630",4080,1958,11,"2",0,0
"2631",4080,1958,11,"3",0,0
"2632",4080,1958,11,"4",0,0
"2633",4080,1958,11,"5 - 9",40,38
"2634",4080,1958,11,"10 - 14",28,15
"2635",4080,1958,11,"15 - 19",12,15
"2636",4080,1958,11,"20 - 24",14,31
"2637",4080,1958,11,"25 - 29",14,12
"2638",4080,1958,11,"30 - 34",12,14
"2639",4080,1958,11,"35 - 39",8,11
"2640",4080,1958,11,"40 - 44",7,8
"2641",4080,1958,11,"45 - 49",6,9
"2642",4080,1958,11,"50 - 54",8,9
"2643",4080,1958,11,"55 - 59",12,17
"2644",4080,1958,11,"60 - 64",4,6
"2645",4080,1958,11,"65 - 69",2,5
"2646",4080,1958,11,"70 - 74",1,3
"2647",4080,1958,11,"75 - 79",2,1
"2648",4080,1958,11,"80 - 84",1,1
"2649",4080,1958,11,"85 - 89",0,0
"2650",4080,1958,11,"90 - 94",0,0
"2651",4080,1958,11,"95+",0,0
"2652",4080,1958,11,"UNK",0,1
"2653",4080,1958,12,"Total",16112,16328
"2654",4080,1958,12,"0",1013,1270
"2655",4080,1958,12,"1",299,365
"2656",4080,1958,12,"2",0,0
"2657",4080,1958,12,"3",0,0
"2658",4080,1958,12,"4",0,0
"2659",4080,1958,12,"5 - 9",47,50
"2660",4080,1958,12,"10 - 14",28,27
"2661",4080,1958,12,"15 - 19",23,34
"2662",4080,1958,12,"20 - 24",41,33
"2663",4080,1958,12,"25 - 29",38,58
"2664",4080,1958,12,"30 - 34",40,70
"2665",4080,1958,12,"35 - 39",44,135
"2666",4080,1958,12,"40 - 44",51,146
"2667",4080,1958,12,"45 - 49",125,318
"2668",4080,1958,12,"50 - 54",191,641
"2669",4080,1958,12,"55 - 59",332,1028
"2670",4080,1958,12,"60 - 64",575,1228
"2671",4080,1958,12,"65 - 69",999,1472
"2672",4080,1958,12,"70 - 74",1822,2068
"2673",4080,1958,12,"75 - 79",2834,2621
"2674",4080,1958,12,"80 - 84",3646,2680
"2675",4080,1958,12,"85 - 89",3962,2082
"2676",4080,1958,12,"90 - 94",0,0
"2677",4080,1958,12,"95+",0,0
"2678",4080,1958,12,"UNK",2,2
"2679",4080,1958,13,"Total",11513,23039
"2680",4080,1958,13,"0",181,282
"2681",4080,1958,13,"1",306,489
"2682",4080,1958,13,"2",0,0
"2683",4080,1958,13,"3",0,0
"2684",4080,1958,13,"4",0,0
"2685",4080,1958,13,"5 - 9",164,284
"2686",4080,1958,13,"10 - 14",113,324
"2687",4080,1958,13,"15 - 19",217,827
"2688",4080,1958,13,"20 - 24",302,1305
"2689",4080,1958,13,"25 - 29",315,1772
"2690",4080,1958,13,"30 - 34",301,1574
"2691",4080,1958,13,"35 - 39",285,1512
"2692",4080,1958,13,"40 - 44",245,1124
"2693",4080,1958,13,"45 - 49",456,1890
"2694",4080,1958,13,"50 - 54",554,2221
"2695",4080,1958,13,"55 - 59",635,2235
"2696",4080,1958,13,"60 - 64",695,1644
"2697",4080,1958,13,"65 - 69",829,1281
"2698",4080,1958,13,"70 - 74",1041,1297
"2699",4080,1958,13,"75 - 79",1328,1122
"2700",4080,1958,13,"80 - 84",1680,1020
"2701",4080,1958,13,"85 - 89",1846,748
"2702",4080,1958,13,"90 - 94",0,0
"2703",4080,1958,13,"95+",0,0
"2704",4080,1958,13,"UNK",20,88
"2705",4080,1959,1,"Total",248498,256990
"2706",4080,1959,1,"0",8778,12018
"2707",4080,1959,1,"1",2000,2408
"2708",4080,1959,1,"2",0,0
"2709",4080,1959,1,"3",0,0
"2710",4080,1959,1,"4",0,0
"2711",4080,1959,1,"5 - 9",739,952
"2712",4080,1959,1,"10 - 14",566,869
"2713",4080,1959,1,"15 - 19",582,1454
"2714",4080,1959,1,"20 - 24",1027,2006
"2715",4080,1959,1,"25 - 29",1309,2943
"2716",4080,1959,1,"30 - 34",1781,3517
"2717",4080,1959,1,"35 - 39",2669,4608
"2718",4080,1959,1,"40 - 44",2266,3749
"2719",4080,1959,1,"45 - 49",5188,9472
"2720",4080,1959,1,"50 - 54",7946,15363
"2721",4080,1959,1,"55 - 59",11276,22505
"2722",4080,1959,1,"60 - 64",15705,25342
"2723",4080,1959,1,"65 - 69",22095,26329
"2724",4080,1959,1,"70 - 74",31986,32927
"2725",4080,1959,1,"75 - 79",42598,34813
"2726",4080,1959,1,"80 - 84",45095,32355
"2727",4080,1959,1,"85 - 89",44823,23190
"2728",4080,1959,1,"90 - 94",0,0
"2729",4080,1959,1,"95+",0,0
"2730",4080,1959,1,"UNK",69,170
"2731",4080,1959,2,"Total",5438,10172
"2732",4080,1959,2,"0",656,837
"2733",4080,1959,2,"1",256,291
"2734",4080,1959,2,"2",0,0
"2735",4080,1959,2,"3",0,0
"2736",4080,1959,2,"4",0,0
"2737",4080,1959,2,"5 - 9",64,70
"2738",4080,1959,2,"10 - 14",41,48
"2739",4080,1959,2,"15 - 19",28,43
"2740",4080,1959,2,"20 - 24",65,93
"2741",4080,1959,2,"25 - 29",135,192
"2742",4080,1959,2,"30 - 34",206,339
"2743",4080,1959,2,"35 - 39",262,462
"2744",4080,1959,2,"40 - 44",168,399
"2745",4080,1959,2,"45 - 49",244,791
"2746",4080,1959,2,"50 - 54",285,1137
"2747",4080,1959,2,"55 - 59",318,1376
"2748",4080,1959,2,"60 - 64",416,1153
"2749",4080,1959,2,"65 - 69",480,995
"2750",4080,1959,2,"70 - 74",587,856
"2751",4080,1959,2,"75 - 79",573,616
"2752",4080,1959,2,"80 - 84",410,333
"2753",4080,1959,2,"85 - 89",244,139
"2754",4080,1959,2,"90 - 94",0,0
"2755",4080,1959,2,"95+",0,0
"2756",4080,1959,2,"UNK",0,2
"2757",4080,1959,3,"Total",44310,46824
"2758",4080,1959,3,"0",29,50
"2759",4080,1959,3,"1",166,203
"2760",4080,1959,3,"2",0,0
"2761",4080,1959,3,"3",0,0
"2762",4080,1959,3,"4",0,0
"2763",4080,1959,3,"5 - 9",130,186
"2764",4080,1959,3,"10 - 14",135,171
"2765",4080,1959,3,"15 - 19",101,145
"2766",4080,1959,3,"20 - 24",144,156
"2767",4080,1959,3,"25 - 29",196,276
"2768",4080,1959,3,"30 - 34",376,364
"2769",4080,1959,3,"35 - 39",739,511
"2770",4080,1959,3,"40 - 44",758,493
"2771",4080,1959,3,"45 - 49",1882,1838
"2772",4080,1959,3,"50 - 54",2774,3651
"2773",4080,1959,3,"55 - 59",3904,5984
"2774",4080,1959,3,"60 - 64",4862,6735
"2775",4080,1959,3,"65 - 69",5853,6555
"2776",4080,1959,3,"70 - 74",6596,7244
"2777",4080,1959,3,"75 - 79",6952,6116
"2778",4080,1959,3,"80 - 84",5380,4256
"2779",4080,1959,3,"85 - 89",3332,1887
"2780",4080,1959,3,"90 - 94",0,0
"2781",4080,1959,3,"95+",0,0
"2782",4080,1959,3,"UNK",1,3
"2783",4080,1959,4,"Total",90928,81131
"2784",4080,1959,4,"0",85,133
"2785",4080,1959,4,"1",78,74
"2786",4080,1959,4,"2",0,0
"2787",4080,1959,4,"3",0,0
"2788",4080,1959,4,"4",0,0
"2789",4080,1959,4,"5 - 9",17,42
"2790",4080,1959,4,"10 - 14",43,41
"2791",4080,1959,4,"15 - 19",41,71
"2792",4080,1959,4,"20 - 24",75,105
"2793",4080,1959,4,"25 - 29",149,190
"2794",4080,1959,4,"30 - 34",223,315
"2795",4080,1959,4,"35 - 39",352,560
"2796",4080,1959,4,"40 - 44",342,594
"2797",4080,1959,4,"45 - 49",998,1866
"2798",4080,1959,4,"50 - 54",1961,3528
"2799",4080,1959,4,"55 - 59",3117,6004
"2800",4080,1959,4,"60 - 64",5134,7879
"2801",4080,1959,4,"65 - 69",8423,9328
"2802",4080,1959,4,"70 - 74",13634,13058
"2803",4080,1959,4,"75 - 79",19318,14826
"2804",4080,1959,4,"80 - 84",19954,13812
"2805",4080,1959,4,"85 - 89",16968,8698
"2806",4080,1959,4,"90 - 94",0,0
"2807",4080,1959,4,"95+",0,0
"2808",4080,1959,4,"UNK",16,7
"2809",4080,1959,5,"Total",21477,23219
"2810",4080,1959,5,"0",665,939
"2811",4080,1959,5,"1",353,399
"2812",4080,1959,5,"2",0,0
"2813",4080,1959,5,"3",0,0
"2814",4080,1959,5,"4",0,0
"2815",4080,1959,5,"5 - 9",64,83
"2816",4080,1959,5,"10 - 14",41,64
"2817",4080,1959,5,"15 - 19",45,104
"2818",4080,1959,5,"20 - 24",108,163
"2819",4080,1959,5,"25 - 29",142,255
"2820",4080,1959,5,"30 - 34",147,318
"2821",4080,1959,5,"35 - 39",222,403
"2822",4080,1959,5,"40 - 44",175,339
"2823",4080,1959,5,"45 - 49",434,804
"2824",4080,1959,5,"50 - 54",561,1185
"2825",4080,1959,5,"55 - 59",887,1784
"2826",4080,1959,5,"60 - 64",1258,2073
"2827",4080,1959,5,"65 - 69",1745,2148
"2828",4080,1959,5,"70 - 74",2669,2799
"2829",4080,1959,5,"75 - 79",3679,3324
"2830",4080,1959,5,"80 - 84",3983,3276
"2831",4080,1959,5,"85 - 89",4286,2711
"2832",4080,1959,5,"90 - 94",0,0
"2833",4080,1959,5,"95+",0,0
"2834",4080,1959,5,"UNK",13,48
"2835",4080,1959,6,"Total",2261,4299
"2836",4080,1959,6,"0",0,0
"2837",4080,1959,6,"1",0,0
"2838",4080,1959,6,"2",0,0
"2839",4080,1959,6,"3",0,0
"2840",4080,1959,6,"4",0,0
"2841",4080,1959,6,"5 - 9",0,0
"2842",4080,1959,6,"10 - 14",2,0
"2843",4080,1959,6,"15 - 19",3,4
"2844",4080,1959,6,"20 - 24",7,9
"2845",4080,1959,6,"25 - 29",16,43
"2846",4080,1959,6,"30 - 34",29,101
"2847",4080,1959,6,"35 - 39",65,199
"2848",4080,1959,6,"40 - 44",53,149
"2849",4080,1959,6,"45 - 49",103,428
"2850",4080,1959,6,"50 - 54",147,606
"2851",4080,1959,6,"55 - 59",195,686
"2852",4080,1959,6,"60 - 64",219,572
"2853",4080,1959,6,"65 - 69",254,453
"2854",4080,1959,6,"70 - 74",317,422
"2855",4080,1959,6,"75 - 79",349,356
"2856",4080,1959,6,"80 - 84",301,176
"2857",4080,1959,6,"85 - 89",200,92
"2858",4080,1959,6,"90 - 94",0,0
"2859",4080,1959,6,"95+",0,0
"2860",4080,1959,6,"UNK",1,3
"2861",4080,1959,7,"Total",8151,6730
"2862",4080,1959,7,"0",380,497
"2863",4080,1959,7,"1",217,242
"2864",4080,1959,7,"2",0,0
"2865",4080,1959,7,"3",0,0
"2866",4080,1959,7,"4",0,0
"2867",4080,1959,7,"5 - 9",59,79
"2868",4080,1959,7,"10 - 14",49,61
"2869",4080,1959,7,"15 - 19",20,66
"2870",4080,1959,7,"20 - 24",49,66
"2871",4080,1959,7,"25 - 29",43,71
"2872",4080,1959,7,"30 - 34",53,80
"2873",4080,1959,7,"35 - 39",86,105
"2874",4080,1959,7,"40 - 44",69,69
"2875",4080,1959,7,"45 - 49",139,186
"2876",4080,1959,7,"50 - 54",221,237
"2877",4080,1959,7,"55 - 59",307,439
"2878",4080,1959,7,"60 - 64",478,565
"2879",4080,1959,7,"65 - 69",759,741
"2880",4080,1959,7,"70 - 74",1241,962
"2881",4080,1959,7,"75 - 79",1614,1061
"2882",4080,1959,7,"80 - 84",1447,813
"2883",4080,1959,7,"85 - 89",920,389
"2884",4080,1959,7,"90 - 94",0,0
"2885",4080,1959,7,"95+",0,0
"2886",4080,1959,7,"UNK",0,1
"2887",4080,1959,8,"Total",3504,1984
"2888",4080,1959,8,"0",12,10
"2889",4080,1959,8,"1",16,16
"2890",4080,1959,8,"2",0,0
"2891",4080,1959,8,"3",0,0
"2892",4080,1959,8,"4",0,0
"2893",4080,1959,8,"5 - 9",6,3
"2894",4080,1959,8,"10 - 14",4,2
"2895",4080,1959,8,"15 - 19",2,3
"2896",4080,1959,8,"20 - 24",9,5
"2897",4080,1959,8,"25 - 29",7,15
"2898",4080,1959,8,"30 - 34",10,19
"2899",4080,1959,8,"35 - 39",22,24
"2900",4080,1959,8,"40 - 44",18,22
"2901",4080,1959,8,"45 - 49",41,52
"2902",4080,1959,8,"50 - 54",96,86
"2903",4080,1959,8,"55 - 59",188,184
"2904",4080,1959,8,"60 - 64",350,265
"2905",4080,1959,8,"65 - 69",570,312
"2906",4080,1959,8,"70 - 74",730,371
"2907",4080,1959,8,"75 - 79",728,336
"2908",4080,1959,8,"80 - 84",474,191
"2909",4080,1959,8,"85 - 89",221,68
"2910",4080,1959,8,"90 - 94",0,0
"2911",4080,1959,8,"95+",0,0
"2912",4080,1959,8,"UNK",0,0
"2913",4080,1959,9,"Total",10608,14930
"2914",4080,1959,9,"0",234,354
"2915",4080,1959,9,"1",72,102
"2916",4080,1959,9,"2",0,0
"2917",4080,1959,9,"3",0,0
"2918",4080,1959,9,"4",0,0
"2919",4080,1959,9,"5 - 9",23,36
"2920",4080,1959,9,"10 - 14",30,24
"2921",4080,1959,9,"15 - 19",26,28
"2922",4080,1959,9,"20 - 24",45,48
"2923",4080,1959,9,"25 - 29",71,83
"2924",4080,1959,9,"30 - 34",137,187
"2925",4080,1959,9,"35 - 39",255,361
"2926",4080,1959,9,"40 - 44",224,371
"2927",4080,1959,9,"45 - 49",552,969
"2928",4080,1959,9,"50 - 54",846,1657
"2929",4080,1959,9,"55 - 59",997,2166
"2930",4080,1959,9,"60 - 64",1139,2146
"2931",4080,1959,9,"65 - 69",1245,1911
"2932",4080,1959,9,"70 - 74",1303,1780
"2933",4080,1959,9,"75 - 79",1323,1340
"2934",4080,1959,9,"80 - 84",1209,878
"2935",4080,1959,9,"85 - 89",874,488
"2936",4080,1959,9,"90 - 94",0,0
"2937",4080,1959,9,"95+",0,0
"2938",4080,1959,9,"UNK",3,1
"2939",4080,1959,10,"Total",2464,5055
"2940",4080,1959,10,"0",22,25
"2941",4080,1959,10,"1",13,15
"2942",4080,1959,10,"2",0,0
"2943",4080,1959,10,"3",0,0
"2944",4080,1959,10,"4",0,0
"2945",4080,1959,10,"5 - 9",15,9
"2946",4080,1959,10,"10 - 14",17,15
"2947",4080,1959,10,"15 - 19",18,22
"2948",4080,1959,10,"20 - 24",41,43
"2949",4080,1959,10,"25 - 29",50,62
"2950",4080,1959,10,"30 - 34",62,85
"2951",4080,1959,10,"35 - 39",79,112
"2952",4080,1959,10,"40 - 44",58,78
"2953",4080,1959,10,"45 - 49",105,143
"2954",4080,1959,10,"50 - 54",149,191
"2955",4080,1959,10,"55 - 59",174,282
"2956",4080,1959,10,"60 - 64",222,309
"2957",4080,1959,10,"65 - 69",287,430
"2958",4080,1959,10,"70 - 74",299,667
"2959",4080,1959,10,"75 - 79",340,859
"2960",4080,1959,10,"80 - 84",278,988
"2961",4080,1959,10,"85 - 89",234,720
"2962",4080,1959,10,"90 - 94",0,0
"2963",4080,1959,10,"95+",0,0
"2964",4080,1959,10,"UNK",1,0
"2965",4080,1959,11,"Total",2573,3591
"2966",4080,1959,11,"0",2246,3231
"2967",4080,1959,11,"1",140,148
"2968",4080,1959,11,"2",0,0
"2969",4080,1959,11,"3",0,0
"2970",4080,1959,11,"4",0,0
"2971",4080,1959,11,"5 - 9",51,48
"2972",4080,1959,11,"10 - 14",33,25
"2973",4080,1959,11,"15 - 19",12,18
"2974",4080,1959,11,"20 - 24",10,26
"2975",4080,1959,11,"25 - 29",15,11
"2976",4080,1959,11,"30 - 34",10,9
"2977",4080,1959,11,"35 - 39",10,18
"2978",4080,1959,11,"40 - 44",6,7
"2979",4080,1959,11,"45 - 49",9,15
"2980",4080,1959,11,"50 - 54",10,9
"2981",4080,1959,11,"55 - 59",8,10
"2982",4080,1959,11,"60 - 64",3,3
"2983",4080,1959,11,"65 - 69",6,8
"2984",4080,1959,11,"70 - 74",2,4
"2985",4080,1959,11,"75 - 79",2,1
"2986",4080,1959,11,"80 - 84",0,0
"2987",4080,1959,11,"85 - 89",0,0
"2988",4080,1959,11,"90 - 94",0,0
"2989",4080,1959,11,"95+",0,0
"2990",4080,1959,11,"UNK",0,0
"2991",4080,1959,12,"Total",18056,17962
"2992",4080,1959,12,"0",922,1168
"2993",4080,1959,12,"1",336,378
"2994",4080,1959,12,"2",0,0
"2995",4080,1959,12,"3",0,0
"2996",4080,1959,12,"4",0,0
"2997",4080,1959,12,"5 - 9",56,50
"2998",4080,1959,12,"10 - 14",37,37
"2999",4080,1959,12,"15 - 19",21,44
"3000",4080,1959,12,"20 - 24",31,34
"3001",4080,1959,12,"25 - 29",46,56
"3002",4080,1959,12,"30 - 34",63,87
"3003",4080,1959,12,"35 - 39",81,158
"3004",4080,1959,12,"40 - 44",51,129
"3005",4080,1959,12,"45 - 49",129,399
"3006",4080,1959,12,"50 - 54",219,707
"3007",4080,1959,12,"55 - 59",364,1121
"3008",4080,1959,12,"60 - 64",658,1399
"3009",4080,1959,12,"65 - 69",1099,1667
"3010",4080,1959,12,"70 - 74",2080,2343
"3011",4080,1959,12,"75 - 79",3197,2784
"3012",4080,1959,12,"80 - 84",4039,2946
"3013",4080,1959,12,"85 - 89",4626,2454
"3014",4080,1959,12,"90 - 94",0,0
"3015",4080,1959,12,"95+",0,0
"3016",4080,1959,12,"UNK",1,1
"3017",4080,1959,13,"Total",12291,23594
"3018",4080,1959,13,"0",204,310
"3019",4080,1959,13,"1",332,501
"3020",4080,1959,13,"2",0,0
"3021",4080,1959,13,"3",0,0
"3022",4080,1959,13,"4",0,0
"3023",4080,1959,13,"5 - 9",229,324
"3024",4080,1959,13,"10 - 14",120,354
"3025",4080,1959,13,"15 - 19",244,877
"3026",4080,1959,13,"20 - 24",358,1229
"3027",4080,1959,13,"25 - 29",286,1650
"3028",4080,1959,13,"30 - 34",317,1588
"3029",4080,1959,13,"35 - 39",347,1643
"3030",4080,1959,13,"40 - 44",259,1059
"3031",4080,1959,13,"45 - 49",476,1895
"3032",4080,1959,13,"50 - 54",575,2229
"3033",4080,1959,13,"55 - 59",643,2278
"3034",4080,1959,13,"60 - 64",723,1952
"3035",4080,1959,13,"65 - 69",829,1289
"3036",4080,1959,13,"70 - 74",1045,1319
"3037",4080,1959,13,"75 - 79",1406,1149
"3038",4080,1959,13,"80 - 84",1799,1068
"3039",4080,1959,13,"85 - 89",2069,778
"3040",4080,1959,13,"90 - 94",0,0
"3041",4080,1959,13,"95+",0,0
"3042",4080,1959,13,"UNK",30,102
"3043",4080,1960,1,"Total",253649,263788
"3044",4080,1960,1,"0",7973,10988
"3045",4080,1960,1,"1",1667,2125
"3046",4080,1960,1,"2",0,0
"3047",4080,1960,1,"3",0,0
"3048",4080,1960,1,"4",0,0
"3049",4080,1960,1,"5 - 9",603,838
"3050",4080,1960,1,"10 - 14",531,854
"3051",4080,1960,1,"15 - 19",602,1258
"3052",4080,1960,1,"20 - 24",955,1844
"3053",4080,1960,1,"25 - 29",1277,2602
"3054",4080,1960,1,"30 - 34",1750,3497
"3055",4080,1960,1,"35 - 39",2632,4456
"3056",4080,1960,1,"40 - 44",2468,4116
"3057",4080,1960,1,"45 - 49",4960,8785
"3058",4080,1960,1,"50 - 54",7947,15727
"3059",4080,1960,1,"55 - 59",11111,22948
"3060",4080,1960,1,"60 - 64",15840,27984
"3061",4080,1960,1,"65 - 69",22619,27289
"3062",4080,1960,1,"70 - 74",32095,33323
"3063",4080,1960,1,"75 - 79",43487,36546
"3064",4080,1960,1,"80 - 84",46208,32726
"3065",4080,1960,1,"85 - 89",48846,25746
"3066",4080,1960,1,"90 - 94",0,0
"3067",4080,1960,1,"95+",0,0
"3068",4080,1960,1,"UNK",78,136
"3069",4080,1960,2,"Total",4847,9499
"3070",4080,1960,2,"0",453,620
"3071",4080,1960,2,"1",181,207
"3072",4080,1960,2,"2",0,0
"3073",4080,1960,2,"3",0,0
"3074",4080,1960,2,"4",0,0
"3075",4080,1960,2,"5 - 9",48,49
"3076",4080,1960,2,"10 - 14",36,23
"3077",4080,1960,2,"15 - 19",27,28
"3078",4080,1960,2,"20 - 24",68,56
"3079",4080,1960,2,"25 - 29",129,118
"3080",4080,1960,2,"30 - 34",200,300
"3081",4080,1960,2,"35 - 39",239,414
"3082",4080,1960,2,"40 - 44",153,389
"3083",4080,1960,2,"45 - 49",225,702
"3084",4080,1960,2,"50 - 54",274,1074
"3085",4080,1960,2,"55 - 59",318,1266
"3086",4080,1960,2,"60 - 64",352,1264
"3087",4080,1960,2,"65 - 69",439,946
"3088",4080,1960,2,"70 - 74",510,865
"3089",4080,1960,2,"75 - 79",511,661
"3090",4080,1960,2,"80 - 84",425,365
"3091",4080,1960,2,"85 - 89",258,150
"3092",4080,1960,2,"90 - 94",0,0
"3093",4080,1960,2,"95+",0,0
"3094",4080,1960,2,"UNK",1,2
"3095",4080,1960,3,"Total",44779,48810
"3096",4080,1960,3,"0",30,34
"3097",4080,1960,3,"1",172,215
"3098",4080,1960,3,"2",0,0
"3099",4080,1960,3,"3",0,0
"3100",4080,1960,3,"4",0,0
"3101",4080,1960,3,"5 - 9",135,197
"3102",4080,1960,3,"10 - 14",128,162
"3103",4080,1960,3,"15 - 19",91,148
"3104",4080,1960,3,"20 - 24",148,175
"3105",4080,1960,3,"25 - 29",194,245
"3106",4080,1960,3,"30 - 34",365,363
"3107",4080,1960,3,"35 - 39",768,529
"3108",4080,1960,3,"40 - 44",839,597
"3109",4080,1960,3,"45 - 49",1883,1756
"3110",4080,1960,3,"50 - 54",2915,3806
"3111",4080,1960,3,"55 - 59",3831,6148
"3112",4080,1960,3,"60 - 64",4889,7625
"3113",4080,1960,3,"65 - 69",5808,6727
"3114",4080,1960,3,"70 - 74",6501,7217
"3115",4080,1960,3,"75 - 79",6914,6442
"3116",4080,1960,3,"80 - 84",5542,4335
"3117",4080,1960,3,"85 - 89",3623,2088
"3118",4080,1960,3,"90 - 94",0,0
"3119",4080,1960,3,"95+",0,0
"3120",4080,1960,3,"UNK",3,1
"3121",4080,1960,4,"Total",92550,83457
"3122",4080,1960,4,"0",71,89
"3123",4080,1960,4,"1",38,62
"3124",4080,1960,4,"2",0,0
"3125",4080,1960,4,"3",0,0
"3126",4080,1960,4,"4",0,0
"3127",4080,1960,4,"5 - 9",27,27
"3128",4080,1960,4,"10 - 14",53,43
"3129",4080,1960,4,"15 - 19",44,64
"3130",4080,1960,4,"20 - 24",91,97
"3131",4080,1960,4,"25 - 29",129,184
"3132",4080,1960,4,"30 - 34",197,336
"3133",4080,1960,4,"35 - 39",301,600
"3134",4080,1960,4,"40 - 44",362,681
"3135",4080,1960,4,"45 - 49",924,1784
"3136",4080,1960,4,"50 - 54",1825,3537
"3137",4080,1960,4,"55 - 59",2964,6138
"3138",4080,1960,4,"60 - 64",5095,8508
"3139",4080,1960,4,"65 - 69",8655,9779
"3140",4080,1960,4,"70 - 74",13714,13060
"3141",4080,1960,4,"75 - 79",19549,15317
"3142",4080,1960,4,"80 - 84",20133,13600
"3143",4080,1960,4,"85 - 89",18362,9537
"3144",4080,1960,4,"90 - 94",0,0
"3145",4080,1960,4,"95+",0,0
"3146",4080,1960,4,"UNK",16,14
"3147",4080,1960,5,"Total",21538,23367
