"","X","Year","Cause","Age","Female","Male"
"6772",3160,1970,1,"30 - 34",4293,7170
"6773",3160,1970,1,"35 - 39",5772,10349
"6774",3160,1970,1,"40 - 44",7622,12836
"6775",3160,1970,1,"45 - 49",9887,13261
"6776",3160,1970,1,"50 - 54",12567,17013
"6777",3160,1970,1,"55 - 59",17752,26712
"6778",3160,1970,1,"60 - 64",23879,38080
"6779",3160,1970,1,"65 - 69",33104,52135
"6780",3160,1970,1,"70 - 74",43854,58277
"6781",3160,1970,1,"75 - 79",49431,52086
"6782",3160,1970,1,"80 - 84",47057,36421
"6783",3160,1970,1,"85 - 89",44193,21804
"6784",3160,1970,1,"90 - 94",0,0
"6785",3160,1970,1,"95+",0,0
"6786",3160,1970,1,"UNK",81,336
"6787",3160,1970,2,"Total",9199,14964
"6788",3160,1970,2,"0",576,824
"6789",3160,1970,2,"1",179,225
"6790",3160,1970,2,"2",59,68
"6791",3160,1970,2,"3",33,36
"6792",3160,1970,2,"4",30,29
"6793",3160,1970,2,"5 - 9",97,82
"6794",3160,1970,2,"10 - 14",40,44
"6795",3160,1970,2,"15 - 19",49,76
"6796",3160,1970,2,"20 - 24",121,114
"6797",3160,1970,2,"25 - 29",178,171
"6798",3160,1970,2,"30 - 34",279,308
"6799",3160,1970,2,"35 - 39",392,540
"6800",3160,1970,2,"40 - 44",504,735
"6801",3160,1970,2,"45 - 49",507,802
"6802",3160,1970,2,"50 - 54",529,916
"6803",3160,1970,2,"55 - 59",575,1287
"6804",3160,1970,2,"60 - 64",632,1656
"6805",3160,1970,2,"65 - 69",798,2132
"6806",3160,1970,2,"70 - 74",990,2011
"6807",3160,1970,2,"75 - 79",931,1541
"6808",3160,1970,2,"80 - 84",849,912
"6809",3160,1970,2,"85 - 89",850,446
"6810",3160,1970,2,"90 - 94",0,0
"6811",3160,1970,2,"95+",0,0
"6812",3160,1970,2,"UNK",1,9
"6813",3160,1970,3,"Total",55595,70183
"6814",3160,1970,3,"0",93,117
"6815",3160,1970,3,"1",70,105
"6816",3160,1970,3,"2",75,91
"6817",3160,1970,3,"3",64,73
"6818",3160,1970,3,"4",65,88
"6819",3160,1970,3,"5 - 9",224,278
"6820",3160,1970,3,"10 - 14",199,256
"6821",3160,1970,3,"15 - 19",282,390
"6822",3160,1970,3,"20 - 24",451,545
"6823",3160,1970,3,"25 - 29",684,636
"6824",3160,1970,3,"30 - 34",1090,938
"6825",3160,1970,3,"35 - 39",1799,1605
"6826",3160,1970,3,"40 - 44",2766,2435
"6827",3160,1970,3,"45 - 49",3745,3177
"6828",3160,1970,3,"50 - 54",4493,4591
"6829",3160,1970,3,"55 - 59",5967,7550
"6830",3160,1970,3,"60 - 64",7051,10480
"6831",3160,1970,3,"65 - 69",7768,12999
"6832",3160,1970,3,"70 - 74",7788,11696
"6833",3160,1970,3,"75 - 79",6094,7664
"6834",3160,1970,3,"80 - 84",3434,3460
"6835",3160,1970,3,"85 - 89",1391,1005
"6836",3160,1970,3,"90 - 94",0,0
"6837",3160,1970,3,"95+",0,0
"6838",3160,1970,3,"UNK",2,4
"6839",3160,1970,4,"Total",140877,154561
"6840",3160,1970,4,"0",189,224
"6841",3160,1970,4,"1",24,34
"6842",3160,1970,4,"2",11,17
"6843",3160,1970,4,"3",5,11
"6844",3160,1970,4,"4",7,18
"6845",3160,1970,4,"5 - 9",43,57
"6846",3160,1970,4,"10 - 14",86,96
"6847",3160,1970,4,"15 - 19",170,262
"6848",3160,1970,4,"20 - 24",359,444
"6849",3160,1970,4,"25 - 29",448,719
"6850",3160,1970,4,"30 - 34",621,1066
"6851",3160,1970,4,"35 - 39",1007,2161
"6852",3160,1970,4,"40 - 44",1690,3381
"6853",3160,1970,4,"45 - 49",2674,3858
"6854",3160,1970,4,"50 - 54",4085,5661
"6855",3160,1970,4,"55 - 59",6549,9992
"6856",3160,1970,4,"60 - 64",10216,16058
"6857",3160,1970,4,"65 - 69",16261,24078
"6858",3160,1970,4,"70 - 74",23520,29453
"6859",3160,1970,4,"75 - 79",27655,27648
"6860",3160,1970,4,"80 - 84",25337,19092
"6861",3160,1970,4,"85 - 89",19914,10169
"6862",3160,1970,4,"90 - 94",0,0
"6863",3160,1970,4,"95+",0,0
"6864",3160,1970,4,"UNK",6,62
"6865",3160,1970,5,"Total",4690,6643
"6866",3160,1970,5,"0",146,200
"6867",3160,1970,5,"1",39,45
"6868",3160,1970,5,"2",23,30
"6869",3160,1970,5,"3",19,13
"6870",3160,1970,5,"4",11,13
"6871",3160,1970,5,"5 - 9",29,35
"6872",3160,1970,5,"10 - 14",21,44
"6873",3160,1970,5,"15 - 19",52,104
"6874",3160,1970,5,"20 - 24",74,190
"6875",3160,1970,5,"25 - 29",74,275
"6876",3160,1970,5,"30 - 34",80,329
"6877",3160,1970,5,"35 - 39",129,439
"6878",3160,1970,5,"40 - 44",139,456
"6879",3160,1970,5,"45 - 49",138,345
"6880",3160,1970,5,"50 - 54",199,378
"6881",3160,1970,5,"55 - 59",232,454
"6882",3160,1970,5,"60 - 64",358,553
"6883",3160,1970,5,"65 - 69",441,648
"6884",3160,1970,5,"70 - 74",556,668
"6885",3160,1970,5,"75 - 79",625,633
"6886",3160,1970,5,"80 - 84",659,457
"6887",3160,1970,5,"85 - 89",637,307
"6888",3160,1970,5,"90 - 94",0,0
"6889",3160,1970,5,"95+",0,0
"6890",3160,1970,5,"UNK",9,27
"6891",3160,1970,6,"Total",1658,1809
"6892",3160,1970,6,"0",1,2
"6893",3160,1970,6,"1",0,1
"6894",3160,1970,6,"2",2,1
"6895",3160,1970,6,"3",2,1
"6896",3160,1970,6,"4",0,0
"6897",3160,1970,6,"5 - 9",0,2
"6898",3160,1970,6,"10 - 14",3,4
"6899",3160,1970,6,"15 - 19",20,26
"6900",3160,1970,6,"20 - 24",18,47
"6901",3160,1970,6,"25 - 29",34,55
"6902",3160,1970,6,"30 - 34",47,87
"6903",3160,1970,6,"35 - 39",58,157
"6904",3160,1970,6,"40 - 44",70,150
"6905",3160,1970,6,"45 - 49",74,114
"6906",3160,1970,6,"50 - 54",83,99
"6907",3160,1970,6,"55 - 59",102,142
"6908",3160,1970,6,"60 - 64",114,161
"6909",3160,1970,6,"65 - 69",150,174
"6910",3160,1970,6,"70 - 74",197,196
"6911",3160,1970,6,"75 - 79",233,175
"6912",3160,1970,6,"80 - 84",236,117
"6913",3160,1970,6,"85 - 89",212,86
"6914",3160,1970,6,"90 - 94",0,0
"6915",3160,1970,6,"95+",0,0
"6916",3160,1970,6,"UNK",2,12
"6917",3160,1970,7,"Total",3106,3486
"6918",3160,1970,7,"0",188,266
"6919",3160,1970,7,"1",59,74
"6920",3160,1970,7,"2",51,42
"6921",3160,1970,7,"3",29,38
"6922",3160,1970,7,"4",25,28
"6923",3160,1970,7,"5 - 9",101,118
"6924",3160,1970,7,"10 - 14",77,129
"6925",3160,1970,7,"15 - 19",99,188
"6926",3160,1970,7,"20 - 24",135,175
"6927",3160,1970,7,"25 - 29",130,117
"6928",3160,1970,7,"30 - 34",109,128
"6929",3160,1970,7,"35 - 39",124,142
"6930",3160,1970,7,"40 - 44",138,149
"6931",3160,1970,7,"45 - 49",133,148
"6932",3160,1970,7,"50 - 54",150,144
"6933",3160,1970,7,"55 - 59",162,197
"6934",3160,1970,7,"60 - 64",176,242
"6935",3160,1970,7,"65 - 69",257,322
"6936",3160,1970,7,"70 - 74",272,337
"6937",3160,1970,7,"75 - 79",271,290
"6938",3160,1970,7,"80 - 84",228,132
"6939",3160,1970,7,"85 - 89",191,80
"6940",3160,1970,7,"90 - 94",0,0
"6941",3160,1970,7,"95+",0,0
"6942",3160,1970,7,"UNK",1,0
"6943",3160,1970,8,"Total",4648,4384
"6944",3160,1970,8,"0",63,107
"6945",3160,1970,8,"1",11,10
"6946",3160,1970,8,"2",9,5
"6947",3160,1970,8,"3",3,4
"6948",3160,1970,8,"4",1,1
"6949",3160,1970,8,"5 - 9",11,11
"6950",3160,1970,8,"10 - 14",8,26
"6951",3160,1970,8,"15 - 19",37,35
"6952",3160,1970,8,"20 - 24",61,29
"6953",3160,1970,8,"25 - 29",62,47
"6954",3160,1970,8,"30 - 34",95,60
"6955",3160,1970,8,"35 - 39",85,94
"6956",3160,1970,8,"40 - 44",105,124
"6957",3160,1970,8,"45 - 49",171,143
"6958",3160,1970,8,"50 - 54",264,210
"6959",3160,1970,8,"55 - 59",387,365
"6960",3160,1970,8,"60 - 64",560,562
"6961",3160,1970,8,"65 - 69",798,799
"6962",3160,1970,8,"70 - 74",826,835
"6963",3160,1970,8,"75 - 79",607,561
"6964",3160,1970,8,"80 - 84",331,261
"6965",3160,1970,8,"85 - 89",152,92
"6966",3160,1970,8,"90 - 94",0,0
"6967",3160,1970,8,"95+",0,0
"6968",3160,1970,8,"UNK",1,3
"6969",3160,1970,9,"Total",16908,23730
"6970",3160,1970,9,"0",252,450
"6971",3160,1970,9,"1",28,41
"6972",3160,1970,9,"2",14,18
"6973",3160,1970,9,"3",10,12
"6974",3160,1970,9,"4",5,14
"6975",3160,1970,9,"5 - 9",35,62
"6976",3160,1970,9,"10 - 14",47,64
"6977",3160,1970,9,"15 - 19",79,109
"6978",3160,1970,9,"20 - 24",135,203
"6979",3160,1970,9,"25 - 29",194,232
"6980",3160,1970,9,"30 - 34",231,482
"6981",3160,1970,9,"35 - 39",353,1047
"6982",3160,1970,9,"40 - 44",431,1433
"6983",3160,1970,9,"45 - 49",622,1306
"6984",3160,1970,9,"50 - 54",765,1536
"6985",3160,1970,9,"55 - 59",1123,2220
"6986",3160,1970,9,"60 - 64",1463,2592
"6987",3160,1970,9,"65 - 69",1833,3139
"6988",3160,1970,9,"70 - 74",2456,3254
"6989",3160,1970,9,"75 - 79",2660,2790
"6990",3160,1970,9,"80 - 84",2333,1830
"6991",3160,1970,9,"85 - 89",1839,883
"6992",3160,1970,9,"90 - 94",0,0
"6993",3160,1970,9,"95+",0,0
"6994",3160,1970,9,"UNK",0,13
"6995",3160,1970,10,"Total",6041,6422
"6996",3160,1970,10,"0",10,19
"6997",3160,1970,10,"1",5,4
"6998",3160,1970,10,"2",7,5
"6999",3160,1970,10,"3",4,11
"7000",3160,1970,10,"4",5,10
"7001",3160,1970,10,"5 - 9",29,59
"7002",3160,1970,10,"10 - 14",46,66
"7003",3160,1970,10,"15 - 19",150,170
"7004",3160,1970,10,"20 - 24",201,274
"7005",3160,1970,10,"25 - 29",218,337
"7006",3160,1970,10,"30 - 34",222,283
"7007",3160,1970,10,"35 - 39",283,302
"7008",3160,1970,10,"40 - 44",289,296
"7009",3160,1970,10,"45 - 49",339,274
"7010",3160,1970,10,"50 - 54",327,322
"7011",3160,1970,10,"55 - 59",447,401
"7012",3160,1970,10,"60 - 64",464,483
"7013",3160,1970,10,"65 - 69",574,665
"7014",3160,1970,10,"70 - 74",720,720
"7015",3160,1970,10,"75 - 79",689,731
"7016",3160,1970,10,"80 - 84",604,599
"7017",3160,1970,10,"85 - 89",407,390
"7018",3160,1970,10,"90 - 94",0,0
"7019",3160,1970,10,"95+",0,0
"7020",3160,1970,10,"UNK",1,1
"7021",3160,1970,11,"Total",5975,8684
"7022",3160,1970,11,"0",5748,8412
"7023",3160,1970,11,"1",49,71
"7024",3160,1970,11,"2",20,23
"7025",3160,1970,11,"3",13,9
"7026",3160,1970,11,"4",9,3
"7027",3160,1970,11,"5 - 9",8,12
"7028",3160,1970,11,"10 - 14",9,5
"7029",3160,1970,11,"15 - 19",12,13
"7030",3160,1970,11,"20 - 24",11,6
"7031",3160,1970,11,"25 - 29",6,9
"7032",3160,1970,11,"30 - 34",4,6
"7033",3160,1970,11,"35 - 39",9,7
"7034",3160,1970,11,"40 - 44",14,16
"7035",3160,1970,11,"45 - 49",14,16
"7036",3160,1970,11,"50 - 54",7,16
"7037",3160,1970,11,"55 - 59",14,20
"7038",3160,1970,11,"60 - 64",8,13
"7039",3160,1970,11,"65 - 69",11,9
"7040",3160,1970,11,"70 - 74",2,11
"7041",3160,1970,11,"75 - 79",3,6
"7042",3160,1970,11,"80 - 84",2,0
"7043",3160,1970,11,"85 - 89",2,1
"7044",3160,1970,11,"90 - 94",0,0
"7045",3160,1970,11,"95+",0,0
"7046",3160,1970,11,"UNK",0,0
"7047",3160,1970,12,"Total",24756,31329
"7048",3160,1970,12,"0",1664,2008
"7049",3160,1970,12,"1",245,292
"7050",3160,1970,12,"2",109,137
"7051",3160,1970,12,"3",76,79
"7052",3160,1970,12,"4",40,51
"7053",3160,1970,12,"5 - 9",174,208
"7054",3160,1970,12,"10 - 14",136,165
"7055",3160,1970,12,"15 - 19",152,189
"7056",3160,1970,12,"20 - 24",180,213
"7057",3160,1970,12,"25 - 29",209,208
"7058",3160,1970,12,"30 - 34",240,234
"7059",3160,1970,12,"35 - 39",296,368
"7060",3160,1970,12,"40 - 44",373,441
"7061",3160,1970,12,"45 - 49",426,547
"7062",3160,1970,12,"50 - 54",553,716
"7063",3160,1970,12,"55 - 59",846,1293
"7064",3160,1970,12,"60 - 64",1343,2425
"7065",3160,1970,12,"65 - 69",2101,4044
"7066",3160,1970,12,"70 - 74",3227,5454
"7067",3160,1970,12,"75 - 79",3964,5427
"7068",3160,1970,12,"80 - 84",4132,4147
"7069",3160,1970,12,"85 - 89",4270,2677
"7070",3160,1970,12,"90 - 94",0,0
"7071",3160,1970,12,"95+",0,0
"7072",3160,1970,12,"UNK",0,6
"7073",3160,1970,13,"Total",18524,43545
"7074",3160,1970,13,"0",581,763
"7075",3160,1970,13,"1",509,696
"7076",3160,1970,13,"2",337,564
"7077",3160,1970,13,"3",245,434
"7078",3160,1970,13,"4",171,387
"7079",3160,1970,13,"5 - 9",525,1321
"7080",3160,1970,13,"10 - 14",205,672
"7081",3160,1970,13,"15 - 19",689,3284
"7082",3160,1970,13,"20 - 24",1471,4474
"7083",3160,1970,13,"25 - 29",1120,3626
"7084",3160,1970,13,"30 - 34",880,3167
"7085",3160,1970,13,"35 - 39",935,3410
"7086",3160,1970,13,"40 - 44",880,3134
"7087",3160,1970,13,"45 - 49",853,2450
"7088",3160,1970,13,"50 - 54",916,2317
"7089",3160,1970,13,"55 - 59",1047,2609
"7090",3160,1970,13,"60 - 64",1110,2557
"7091",3160,1970,13,"65 - 69",1352,2478
"7092",3160,1970,13,"70 - 74",1464,2149
"7093",3160,1970,13,"75 - 79",1368,1527
"7094",3160,1970,13,"80 - 84",1030,875
"7095",3160,1970,13,"85 - 89",779,453
"7096",3160,1970,13,"90 - 94",0,0
"7097",3160,1970,13,"95+",0,0
"7098",3160,1970,13,"UNK",57,198
"7099",3160,1971,1,"Total",311579,372942
"7100",3160,1971,1,"0",10513,14292
"7101",3160,1971,1,"1",1399,1633
"7102",3160,1971,1,"2",768,1031
"7103",3160,1971,1,"3",546,808
"7104",3160,1971,1,"4",409,643
"7105",3160,1971,1,"5 - 9",1365,2220
"7106",3160,1971,1,"10 - 14",907,1436
"7107",3160,1971,1,"15 - 19",1703,4903
"7108",3160,1971,1,"20 - 24",3560,6879
"7109",3160,1971,1,"25 - 29",3417,5767
"7110",3160,1971,1,"30 - 34",4141,6832
"7111",3160,1971,1,"35 - 39",5430,9966
"7112",3160,1971,1,"40 - 44",7200,12908
"7113",3160,1971,1,"45 - 49",9359,13516
"7114",3160,1971,1,"50 - 54",12247,16028
"7115",3160,1971,1,"55 - 59",16585,25051
"7116",3160,1971,1,"60 - 64",23220,36431
"7117",3160,1971,1,"65 - 69",31087,47950
"7118",3160,1971,1,"70 - 74",41548,55629
"7119",3160,1971,1,"75 - 79",47895,51001
"7120",3160,1971,1,"80 - 84",45782,36299
"7121",3160,1971,1,"85 - 89",42437,21448
"7122",3160,1971,1,"90 - 94",0,0
"7123",3160,1971,1,"95+",0,0
"7124",3160,1971,1,"UNK",61,271
"7125",3160,1971,2,"Total",7963,13372
"7126",3160,1971,2,"0",507,745
"7127",3160,1971,2,"1",155,200
"7128",3160,1971,2,"2",52,55
"7129",3160,1971,2,"3",36,30
"7130",3160,1971,2,"4",14,18
"7131",3160,1971,2,"5 - 9",47,66
"7132",3160,1971,2,"10 - 14",20,44
"7133",3160,1971,2,"15 - 19",58,76
"7134",3160,1971,2,"20 - 24",108,114
"7135",3160,1971,2,"25 - 29",128,145
"7136",3160,1971,2,"30 - 34",214,220
"7137",3160,1971,2,"35 - 39",303,425
"7138",3160,1971,2,"40 - 44",396,666
"7139",3160,1971,2,"45 - 49",463,705
"7140",3160,1971,2,"50 - 54",428,781
"7141",3160,1971,2,"55 - 59",454,1154
"7142",3160,1971,2,"60 - 64",571,1389
"7143",3160,1971,2,"65 - 69",706,1752
"7144",3160,1971,2,"70 - 74",824,1890
"7145",3160,1971,2,"75 - 79",905,1505
"7146",3160,1971,2,"80 - 84",831,930
"7147",3160,1971,2,"85 - 89",743,458
"7148",3160,1971,2,"90 - 94",0,0
"7149",3160,1971,2,"95+",0,0
"7150",3160,1971,2,"UNK",0,4
"7151",3160,1971,3,"Total",57135,71517
"7152",3160,1971,3,"0",95,97
"7153",3160,1971,3,"1",65,85
"7154",3160,1971,3,"2",72,95
"7155",3160,1971,3,"3",68,96
"7156",3160,1971,3,"4",60,79
"7157",3160,1971,3,"5 - 9",213,293
"7158",3160,1971,3,"10 - 14",207,261
"7159",3160,1971,3,"15 - 19",257,348
"7160",3160,1971,3,"20 - 24",455,447
"7161",3160,1971,3,"25 - 29",653,594
"7162",3160,1971,3,"30 - 34",1181,868
"7163",3160,1971,3,"35 - 39",1841,1597
"7164",3160,1971,3,"40 - 44",2738,2506
"7165",3160,1971,3,"45 - 49",3672,3273
"7166",3160,1971,3,"50 - 54",4668,4504
"7167",3160,1971,3,"55 - 59",5913,7491
"7168",3160,1971,3,"60 - 64",7244,10683
"7169",3160,1971,3,"65 - 69",7778,12757
"7170",3160,1971,3,"70 - 74",8172,12413
"7171",3160,1971,3,"75 - 79",6547,8216
"7172",3160,1971,3,"80 - 84",3656,3722
"7173",3160,1971,3,"85 - 89",1578,1090
"7174",3160,1971,3,"90 - 94",0,0
"7175",3160,1971,3,"95+",0,0
"7176",3160,1971,3,"UNK",2,2
"7177",3160,1971,4,"Total",136230,149893
"7178",3160,1971,4,"0",217,282
"7179",3160,1971,4,"1",39,28
"7180",3160,1971,4,"2",13,20
"7181",3160,1971,4,"3",9,18
"7182",3160,1971,4,"4",3,13
"7183",3160,1971,4,"5 - 9",40,70
"7184",3160,1971,4,"10 - 14",69,95
"7185",3160,1971,4,"15 - 19",136,197
"7186",3160,1971,4,"20 - 24",318,485
"7187",3160,1971,4,"25 - 29",411,641
"7188",3160,1971,4,"30 - 34",584,1103
"7189",3160,1971,4,"35 - 39",979,2177
"7190",3160,1971,4,"40 - 44",1570,3504
"7191",3160,1971,4,"45 - 49",2432,4035
"7192",3160,1971,4,"50 - 54",3851,5245
"7193",3160,1971,4,"55 - 59",6160,9198
"7194",3160,1971,4,"60 - 64",9731,15377
"7195",3160,1971,4,"65 - 69",15168,22200
"7196",3160,1971,4,"70 - 74",22354,28003
"7197",3160,1971,4,"75 - 79",27126,27446
"7198",3160,1971,4,"80 - 84",25123,19410
"7199",3160,1971,4,"85 - 89",19889,10301
"7200",3160,1971,4,"90 - 94",0,0
"7201",3160,1971,4,"95+",0,0
"7202",3160,1971,4,"UNK",8,45
"7203",3160,1971,5,"Total",4137,6090
"7204",3160,1971,5,"0",134,194
"7205",3160,1971,5,"1",37,49
"7206",3160,1971,5,"2",25,30
"7207",3160,1971,5,"3",19,16
"7208",3160,1971,5,"4",13,12
"7209",3160,1971,5,"5 - 9",34,51
"7210",3160,1971,5,"10 - 14",21,36
"7211",3160,1971,5,"15 - 19",45,106
"7212",3160,1971,5,"20 - 24",88,219
"7213",3160,1971,5,"25 - 29",86,224
"7214",3160,1971,5,"30 - 34",84,296
"7215",3160,1971,5,"35 - 39",91,456
"7216",3160,1971,5,"40 - 44",107,441
"7217",3160,1971,5,"45 - 49",137,342
"7218",3160,1971,5,"50 - 54",202,325
"7219",3160,1971,5,"55 - 59",184,414
"7220",3160,1971,5,"60 - 64",296,476
"7221",3160,1971,5,"65 - 69",358,517
"7222",3160,1971,5,"70 - 74",487,604
"7223",3160,1971,5,"75 - 79",587,558
"7224",3160,1971,5,"80 - 84",532,417
"7225",3160,1971,5,"85 - 89",566,285
"7226",3160,1971,5,"90 - 94",0,0
"7227",3160,1971,5,"95+",0,0
"7228",3160,1971,5,"UNK",4,22
"7229",3160,1971,6,"Total",1551,1719
"7230",3160,1971,6,"0",2,4
"7231",3160,1971,6,"1",1,2
"7232",3160,1971,6,"2",1,2
"7233",3160,1971,6,"3",1,0
"7234",3160,1971,6,"4",0,0
"7235",3160,1971,6,"5 - 9",4,3
"7236",3160,1971,6,"10 - 14",3,4
"7237",3160,1971,6,"15 - 19",19,16
"7238",3160,1971,6,"20 - 24",23,42
"7239",3160,1971,6,"25 - 29",30,31
"7240",3160,1971,6,"30 - 34",51,95
"7241",3160,1971,6,"35 - 39",54,140
"7242",3160,1971,6,"40 - 44",55,145
"7243",3160,1971,6,"45 - 49",57,127
"7244",3160,1971,6,"50 - 54",71,109
"7245",3160,1971,6,"55 - 59",83,121
"7246",3160,1971,6,"60 - 64",111,142
"7247",3160,1971,6,"65 - 69",140,152
"7248",3160,1971,6,"70 - 74",198,186
"7249",3160,1971,6,"75 - 79",243,183
"7250",3160,1971,6,"80 - 84",227,137
"7251",3160,1971,6,"85 - 89",177,74
"7252",3160,1971,6,"90 - 94",0,0
"7253",3160,1971,6,"95+",0,0
"7254",3160,1971,6,"UNK",0,4
"7255",3160,1971,7,"Total",2919,3406
"7256",3160,1971,7,"0",180,274
"7257",3160,1971,7,"1",63,74
"7258",3160,1971,7,"2",42,47
"7259",3160,1971,7,"3",31,47
"7260",3160,1971,7,"4",25,35
"7261",3160,1971,7,"5 - 9",108,121
"7262",3160,1971,7,"10 - 14",84,132
"7263",3160,1971,7,"15 - 19",103,185
"7264",3160,1971,7,"20 - 24",138,189
"7265",3160,1971,7,"25 - 29",94,116
"7266",3160,1971,7,"30 - 34",98,119
"7267",3160,1971,7,"35 - 39",119,135
"7268",3160,1971,7,"40 - 44",113,139
"7269",3160,1971,7,"45 - 49",144,142
"7270",3160,1971,7,"50 - 54",124,150
"7271",3160,1971,7,"55 - 59",147,203
"7272",3160,1971,7,"60 - 64",185,235
"7273",3160,1971,7,"65 - 69",227,281
"7274",3160,1971,7,"70 - 74",256,301
"7275",3160,1971,7,"75 - 79",250,252
"7276",3160,1971,7,"80 - 84",191,144
"7277",3160,1971,7,"85 - 89",196,85
"7278",3160,1971,7,"90 - 94",0,0
"7279",3160,1971,7,"95+",0,0
"7280",3160,1971,7,"UNK",1,0
"7281",3160,1971,8,"Total",4644,4312
"7282",3160,1971,8,"0",77,102
"7283",3160,1971,8,"1",9,11
"7284",3160,1971,8,"2",3,8
"7285",3160,1971,8,"3",4,6
"7286",3160,1971,8,"4",3,4
"7287",3160,1971,8,"5 - 9",12,7
"7288",3160,1971,8,"10 - 14",10,12
"7289",3160,1971,8,"15 - 19",25,24
"7290",3160,1971,8,"20 - 24",59,20
"7291",3160,1971,8,"25 - 29",57,24
"7292",3160,1971,8,"30 - 34",73,66
"7293",3160,1971,8,"35 - 39",90,108
"7294",3160,1971,8,"40 - 44",104,146
"7295",3160,1971,8,"45 - 49",173,141
"7296",3160,1971,8,"50 - 54",216,203
"7297",3160,1971,8,"55 - 59",370,386
"7298",3160,1971,8,"60 - 64",570,573
"7299",3160,1971,8,"65 - 69",749,738
"7300",3160,1971,8,"70 - 74",904,795
"7301",3160,1971,8,"75 - 79",634,554
"7302",3160,1971,8,"80 - 84",352,278
"7303",3160,1971,8,"85 - 89",150,104
"7304",3160,1971,8,"90 - 94",0,0
"7305",3160,1971,8,"95+",0,0
"7306",3160,1971,8,"UNK",0,2
"7307",3160,1971,9,"Total",16017,22949
"7308",3160,1971,9,"0",254,406
"7309",3160,1971,9,"1",29,42
"7310",3160,1971,9,"2",11,9
"7311",3160,1971,9,"3",6,13
"7312",3160,1971,9,"4",3,9
"7313",3160,1971,9,"5 - 9",35,41
"7314",3160,1971,9,"10 - 14",39,49
"7315",3160,1971,9,"15 - 19",73,105
"7316",3160,1971,9,"20 - 24",152,157
"7317",3160,1971,9,"25 - 29",146,212
"7318",3160,1971,9,"30 - 34",192,444
"7319",3160,1971,9,"35 - 39",295,1036
"7320",3160,1971,9,"40 - 44",428,1463
"7321",3160,1971,9,"45 - 49",569,1428
"7322",3160,1971,9,"50 - 54",798,1543
"7323",3160,1971,9,"55 - 59",956,2098
"7324",3160,1971,9,"60 - 64",1451,2554
"7325",3160,1971,9,"65 - 69",1746,2886
"7326",3160,1971,9,"70 - 74",2159,3076
"7327",3160,1971,9,"75 - 79",2574,2641
"7328",3160,1971,9,"80 - 84",2309,1807
"7329",3160,1971,9,"85 - 89",1789,917
"7330",3160,1971,9,"90 - 94",0,0
"7331",3160,1971,9,"95+",0,0
"7332",3160,1971,9,"UNK",3,13
"7333",3160,1971,10,"Total",5799,6247
"7334",3160,1971,10,"0",13,19
"7335",3160,1971,10,"1",6,5
"7336",3160,1971,10,"2",3,6
"7337",3160,1971,10,"3",1,6
"7338",3160,1971,10,"4",8,7
"7339",3160,1971,10,"5 - 9",26,43
"7340",3160,1971,10,"10 - 14",43,44
"7341",3160,1971,10,"15 - 19",113,142
"7342",3160,1971,10,"20 - 24",170,286
"7343",3160,1971,10,"25 - 29",179,301
"7344",3160,1971,10,"30 - 34",215,275
"7345",3160,1971,10,"35 - 39",255,260
"7346",3160,1971,10,"40 - 44",300,286
"7347",3160,1971,10,"45 - 49",340,267
"7348",3160,1971,10,"50 - 54",280,276
"7349",3160,1971,10,"55 - 59",361,402
"7350",3160,1971,10,"60 - 64",486,485
"7351",3160,1971,10,"65 - 69",610,658
"7352",3160,1971,10,"70 - 74",716,723
"7353",3160,1971,10,"75 - 79",628,784
"7354",3160,1971,10,"80 - 84",591,594
"7355",3160,1971,10,"85 - 89",455,378
"7356",3160,1971,10,"90 - 94",0,0
"7357",3160,1971,10,"95+",0,0
"7358",3160,1971,10,"UNK",0,0
"7359",3160,1971,11,"Total",6153,8493
"7360",3160,1971,11,"0",5898,8213
"7361",3160,1971,11,"1",76,72
"7362",3160,1971,11,"2",26,28
"7363",3160,1971,11,"3",15,8
"7364",3160,1971,11,"4",5,4
"7365",3160,1971,11,"5 - 9",17,15
"7366",3160,1971,11,"10 - 14",11,12
"7367",3160,1971,11,"15 - 19",4,10
"7368",3160,1971,11,"20 - 24",6,14
"7369",3160,1971,11,"25 - 29",4,5
"7370",3160,1971,11,"30 - 34",7,8
"7371",3160,1971,11,"35 - 39",5,9
"7372",3160,1971,11,"40 - 44",14,13
"7373",3160,1971,11,"45 - 49",11,12
"7374",3160,1971,11,"50 - 54",15,13
"7375",3160,1971,11,"55 - 59",14,17
"7376",3160,1971,11,"60 - 64",10,13
"7377",3160,1971,11,"65 - 69",4,14
"7378",3160,1971,11,"70 - 74",3,9
"7379",3160,1971,11,"75 - 79",5,3
"7380",3160,1971,11,"80 - 84",3,1
"7381",3160,1971,11,"85 - 89",0,0
"7382",3160,1971,11,"90 - 94",0,0
"7383",3160,1971,11,"95+",0,0
"7384",3160,1971,11,"UNK",0,0
"7385",3160,1971,12,"Total",19889,25516
"7386",3160,1971,12,"0",1346,1794
"7387",3160,1971,12,"1",262,254
"7388",3160,1971,12,"2",107,110
"7389",3160,1971,12,"3",59,64
"7390",3160,1971,12,"4",41,46
"7391",3160,1971,12,"5 - 9",149,180
"7392",3160,1971,12,"10 - 14",91,137
"7393",3160,1971,12,"15 - 19",115,158
"7394",3160,1971,12,"20 - 24",161,182
"7395",3160,1971,12,"25 - 29",157,125
