"","X","Year","Cause","Age","Female","Male"
"5465",5150,1966,3,"3",8,2
"5466",5150,1966,3,"4",5,6
"5467",5150,1966,3,"5 - 9",13,14
"5468",5150,1966,3,"10 - 14",6,6
"5469",5150,1966,3,"15 - 19",8,14
"5470",5150,1966,3,"20 - 24",7,12
"5471",5150,1966,3,"25 - 29",14,10
"5472",5150,1966,3,"30 - 34",20,23
"5473",5150,1966,3,"35 - 39",33,26
"5474",5150,1966,3,"40 - 44",68,47
"5475",5150,1966,3,"45 - 49",117,78
"5476",5150,1966,3,"50 - 54",149,152
"5477",5150,1966,3,"55 - 59",175,204
"5478",5150,1966,3,"60 - 64",181,316
"5479",5150,1966,3,"65 - 69",242,312
"5480",5150,1966,3,"70 - 74",230,264
"5481",5150,1966,3,"75 - 79",205,253
"5482",5150,1966,3,"80 - 84",191,208
"5483",5150,1966,3,"85 - 89",119,133
"5484",5150,1966,3,"90 - 94",0,0
"5485",5150,1966,3,"95+",0,0
"5486",5150,1966,3,"UNK",0,0
"5487",5150,1966,4,"Total",5624,6697
"5488",5150,1966,4,"0",4,5
"5489",5150,1966,4,"1",4,4
"5490",5150,1966,4,"2",0,0
"5491",5150,1966,4,"3",0,1
"5492",5150,1966,4,"4",0,0
"5493",5150,1966,4,"5 - 9",3,4
"5494",5150,1966,4,"10 - 14",5,10
"5495",5150,1966,4,"15 - 19",6,7
"5496",5150,1966,4,"20 - 24",5,10
"5497",5150,1966,4,"25 - 29",9,8
"5498",5150,1966,4,"30 - 34",13,18
"5499",5150,1966,4,"35 - 39",24,55
"5500",5150,1966,4,"40 - 44",68,104
"5501",5150,1966,4,"45 - 49",75,205
"5502",5150,1966,4,"50 - 54",142,343
"5503",5150,1966,4,"55 - 59",235,599
"5504",5150,1966,4,"60 - 64",358,707
"5505",5150,1966,4,"65 - 69",547,881
"5506",5150,1966,4,"70 - 74",754,994
"5507",5150,1966,4,"75 - 79",979,1017
"5508",5150,1966,4,"80 - 84",1109,933
"5509",5150,1966,4,"85 - 89",1284,792
"5510",5150,1966,4,"90 - 94",0,0
"5511",5150,1966,4,"95+",0,0
"5512",5150,1966,4,"UNK",0,0
"5513",5150,1966,5,"Total",31,30
"5514",5150,1966,5,"0",3,2
"5515",5150,1966,5,"1",0,0
"5516",5150,1966,5,"2",0,0
"5517",5150,1966,5,"3",0,0
"5518",5150,1966,5,"4",0,0
"5519",5150,1966,5,"5 - 9",0,0
"5520",5150,1966,5,"10 - 14",0,0
"5521",5150,1966,5,"15 - 19",0,1
"5522",5150,1966,5,"20 - 24",0,0
"5523",5150,1966,5,"25 - 29",3,1
"5524",5150,1966,5,"30 - 34",1,1
"5525",5150,1966,5,"35 - 39",0,3
"5526",5150,1966,5,"40 - 44",2,2
"5527",5150,1966,5,"45 - 49",1,1
"5528",5150,1966,5,"50 - 54",0,0
"5529",5150,1966,5,"55 - 59",2,1
"5530",5150,1966,5,"60 - 64",1,2
"5531",5150,1966,5,"65 - 69",1,1
"5532",5150,1966,5,"70 - 74",2,2
"5533",5150,1966,5,"75 - 79",2,3
"5534",5150,1966,5,"80 - 84",4,4
"5535",5150,1966,5,"85 - 89",9,6
"5536",5150,1966,5,"90 - 94",0,0
"5537",5150,1966,5,"95+",0,0
"5538",5150,1966,5,"UNK",0,0
"5539",5150,1966,6,"Total",40,37
"5540",5150,1966,6,"0",0,0
"5541",5150,1966,6,"1",0,0
"5542",5150,1966,6,"2",0,0
"5543",5150,1966,6,"3",0,0
"5544",5150,1966,6,"4",0,0
"5545",5150,1966,6,"5 - 9",0,0
"5546",5150,1966,6,"10 - 14",0,0
"5547",5150,1966,6,"15 - 19",0,0
"5548",5150,1966,6,"20 - 24",0,0
"5549",5150,1966,6,"25 - 29",0,0
"5550",5150,1966,6,"30 - 34",0,0
"5551",5150,1966,6,"35 - 39",1,1
"5552",5150,1966,6,"40 - 44",1,5
"5553",5150,1966,6,"45 - 49",1,1
"5554",5150,1966,6,"50 - 54",2,4
"5555",5150,1966,6,"55 - 59",4,2
"5556",5150,1966,6,"60 - 64",3,8
"5557",5150,1966,6,"65 - 69",2,4
"5558",5150,1966,6,"70 - 74",3,2
"5559",5150,1966,6,"75 - 79",5,4
"5560",5150,1966,6,"80 - 84",5,2
"5561",5150,1966,6,"85 - 89",13,4
"5562",5150,1966,6,"90 - 94",0,0
"5563",5150,1966,6,"95+",0,0
"5564",5150,1966,6,"UNK",0,0
"5565",5150,1966,7,"Total",111,154
"5566",5150,1966,7,"0",9,19
"5567",5150,1966,7,"1",3,3
"5568",5150,1966,7,"2",1,5
"5569",5150,1966,7,"3",2,1
"5570",5150,1966,7,"4",1,0
"5571",5150,1966,7,"5 - 9",3,1
"5572",5150,1966,7,"10 - 14",2,5
"5573",5150,1966,7,"15 - 19",4,5
"5574",5150,1966,7,"20 - 24",1,7
"5575",5150,1966,7,"25 - 29",2,2
"5576",5150,1966,7,"30 - 34",2,3
"5577",5150,1966,7,"35 - 39",1,4
"5578",5150,1966,7,"40 - 44",0,5
"5579",5150,1966,7,"45 - 49",8,4
"5580",5150,1966,7,"50 - 54",4,5
"5581",5150,1966,7,"55 - 59",5,7
"5582",5150,1966,7,"60 - 64",11,7
"5583",5150,1966,7,"65 - 69",10,18
"5584",5150,1966,7,"70 - 74",13,19
"5585",5150,1966,7,"75 - 79",16,19
"5586",5150,1966,7,"80 - 84",6,9
"5587",5150,1966,7,"85 - 89",7,6
"5588",5150,1966,7,"90 - 94",0,0
"5589",5150,1966,7,"95+",0,0
"5590",5150,1966,7,"UNK",0,0
"5591",5150,1966,8,"Total",219,138
"5592",5150,1966,8,"0",0,0
"5593",5150,1966,8,"1",0,0
"5594",5150,1966,8,"2",1,0
"5595",5150,1966,8,"3",0,0
"5596",5150,1966,8,"4",0,0
"5597",5150,1966,8,"5 - 9",1,0
"5598",5150,1966,8,"10 - 14",1,0
"5599",5150,1966,8,"15 - 19",0,1
"5600",5150,1966,8,"20 - 24",0,0
"5601",5150,1966,8,"25 - 29",0,0
"5602",5150,1966,8,"30 - 34",0,1
"5603",5150,1966,8,"35 - 39",2,3
"5604",5150,1966,8,"40 - 44",5,5
"5605",5150,1966,8,"45 - 49",4,5
"5606",5150,1966,8,"50 - 54",6,10
"5607",5150,1966,8,"55 - 59",11,3
"5608",5150,1966,8,"60 - 64",18,18
"5609",5150,1966,8,"65 - 69",37,18
"5610",5150,1966,8,"70 - 74",46,20
"5611",5150,1966,8,"75 - 79",36,21
"5612",5150,1966,8,"80 - 84",24,20
"5613",5150,1966,8,"85 - 89",27,13
"5614",5150,1966,8,"90 - 94",0,0
"5615",5150,1966,8,"95+",0,0
"5616",5150,1966,8,"UNK",0,0
"5617",5150,1966,9,"Total",278,350
"5618",5150,1966,9,"0",24,37
"5619",5150,1966,9,"1",4,14
"5620",5150,1966,9,"2",0,1
"5621",5150,1966,9,"3",0,1
"5622",5150,1966,9,"4",3,0
"5623",5150,1966,9,"5 - 9",1,3
"5624",5150,1966,9,"10 - 14",1,2
"5625",5150,1966,9,"15 - 19",1,2
"5626",5150,1966,9,"20 - 24",1,2
"5627",5150,1966,9,"25 - 29",2,0
"5628",5150,1966,9,"30 - 34",0,6
"5629",5150,1966,9,"35 - 39",6,4
"5630",5150,1966,9,"40 - 44",3,5
"5631",5150,1966,9,"45 - 49",10,18
"5632",5150,1966,9,"50 - 54",7,12
"5633",5150,1966,9,"55 - 59",12,32
"5634",5150,1966,9,"60 - 64",20,32
"5635",5150,1966,9,"65 - 69",23,37
"5636",5150,1966,9,"70 - 74",34,29
"5637",5150,1966,9,"75 - 79",46,44
"5638",5150,1966,9,"80 - 84",36,38
"5639",5150,1966,9,"85 - 89",44,31
"5640",5150,1966,9,"90 - 94",0,0
"5641",5150,1966,9,"95+",0,0
"5642",5150,1966,9,"UNK",0,0
"5643",5150,1966,10,"Total",168,253
"5644",5150,1966,10,"0",2,2
"5645",5150,1966,10,"1",0,1
"5646",5150,1966,10,"2",1,0
"5647",5150,1966,10,"3",1,1
"5648",5150,1966,10,"4",0,0
"5649",5150,1966,10,"5 - 9",1,0
"5650",5150,1966,10,"10 - 14",2,1
"5651",5150,1966,10,"15 - 19",0,4
"5652",5150,1966,10,"20 - 24",2,7
"5653",5150,1966,10,"25 - 29",2,1
"5654",5150,1966,10,"30 - 34",1,2
"5655",5150,1966,10,"35 - 39",5,2
"5656",5150,1966,10,"40 - 44",4,7
"5657",5150,1966,10,"45 - 49",4,5
"5658",5150,1966,10,"50 - 54",8,9
"5659",5150,1966,10,"55 - 59",9,10
"5660",5150,1966,10,"60 - 64",17,14
"5661",5150,1966,10,"65 - 69",20,19
"5662",5150,1966,10,"70 - 74",21,36
"5663",5150,1966,10,"75 - 79",24,36
"5664",5150,1966,10,"80 - 84",24,38
"5665",5150,1966,10,"85 - 89",20,58
"5666",5150,1966,10,"90 - 94",0,0
"5667",5150,1966,10,"95+",0,0
"5668",5150,1966,10,"UNK",0,0
"5669",5150,1966,11,"Total",231,339
"5670",5150,1966,11,"0",185,289
"5671",5150,1966,11,"1",7,10
"5672",5150,1966,11,"2",5,4
"5673",5150,1966,11,"3",4,0
"5674",5150,1966,11,"4",2,5
"5675",5150,1966,11,"5 - 9",3,10
"5676",5150,1966,11,"10 - 14",3,2
"5677",5150,1966,11,"15 - 19",2,0
"5678",5150,1966,11,"20 - 24",0,1
"5679",5150,1966,11,"25 - 29",1,0
"5680",5150,1966,11,"30 - 34",1,2
"5681",5150,1966,11,"35 - 39",0,2
"5682",5150,1966,11,"40 - 44",0,0
"5683",5150,1966,11,"45 - 49",3,2
"5684",5150,1966,11,"50 - 54",3,3
"5685",5150,1966,11,"55 - 59",4,1
"5686",5150,1966,11,"60 - 64",2,2
"5687",5150,1966,11,"65 - 69",2,1
"5688",5150,1966,11,"70 - 74",3,3
"5689",5150,1966,11,"75 - 79",0,1
"5690",5150,1966,11,"80 - 84",0,1
"5691",5150,1966,11,"85 - 89",1,0
"5692",5150,1966,11,"90 - 94",0,0
"5693",5150,1966,11,"95+",0,0
"5694",5150,1966,11,"UNK",0,0
"5695",5150,1966,12,"Total",983,1488
"5696",5150,1966,12,"0",60,88
"5697",5150,1966,12,"1",20,10
"5698",5150,1966,12,"2",6,7
"5699",5150,1966,12,"3",2,2
"5700",5150,1966,12,"4",1,0
"5701",5150,1966,12,"5 - 9",6,5
"5702",5150,1966,12,"10 - 14",2,6
"5703",5150,1966,12,"15 - 19",1,3
"5704",5150,1966,12,"20 - 24",2,5
"5705",5150,1966,12,"25 - 29",5,1
"5706",5150,1966,12,"30 - 34",3,5
"5707",5150,1966,12,"35 - 39",12,8
"5708",5150,1966,12,"40 - 44",9,8
"5709",5150,1966,12,"45 - 49",14,17
"5710",5150,1966,12,"50 - 54",16,33
"5711",5150,1966,12,"55 - 59",20,63
"5712",5150,1966,12,"60 - 64",45,111
"5713",5150,1966,12,"65 - 69",62,161
"5714",5150,1966,12,"70 - 74",70,185
"5715",5150,1966,12,"75 - 79",161,254
"5716",5150,1966,12,"80 - 84",165,256
"5717",5150,1966,12,"85 - 89",301,260
"5718",5150,1966,12,"90 - 94",0,0
"5719",5150,1966,12,"95+",0,0
"5720",5150,1966,12,"UNK",0,0
"5721",5150,1966,13,"Total",558,1130
"5722",5150,1966,13,"0",13,17
"5723",5150,1966,13,"1",7,12
"5724",5150,1966,13,"2",11,18
"5725",5150,1966,13,"3",6,14
"5726",5150,1966,13,"4",7,9
"5727",5150,1966,13,"5 - 9",13,35
"5728",5150,1966,13,"10 - 14",17,35
"5729",5150,1966,13,"15 - 19",37,128
"5730",5150,1966,13,"20 - 24",18,116
"5731",5150,1966,13,"25 - 29",13,72
"5732",5150,1966,13,"30 - 34",9,66
"5733",5150,1966,13,"35 - 39",18,72
"5734",5150,1966,13,"40 - 44",19,63
"5735",5150,1966,13,"45 - 49",22,68
"5736",5150,1966,13,"50 - 54",34,60
"5737",5150,1966,13,"55 - 59",28,67
"5738",5150,1966,13,"60 - 64",21,48
"5739",5150,1966,13,"65 - 69",23,45
"5740",5150,1966,13,"70 - 74",30,50
"5741",5150,1966,13,"75 - 79",45,48
"5742",5150,1966,13,"80 - 84",68,39
"5743",5150,1966,13,"85 - 89",99,48
"5744",5150,1966,13,"90 - 94",0,0
"5745",5150,1966,13,"95+",0,0
"5746",5150,1966,13,"UNK",0,0
"5747",5150,1967,1,"Total",10302,12705
"5748",5150,1967,1,"0",463,639
"5749",5150,1967,1,"1",35,59
"5750",5150,1967,1,"2",27,30
"5751",5150,1967,1,"3",29,30
"5752",5150,1967,1,"4",22,22
"5753",5150,1967,1,"5 - 9",34,78
"5754",5150,1967,1,"10 - 14",31,71
"5755",5150,1967,1,"15 - 19",58,179
"5756",5150,1967,1,"20 - 24",57,177
"5757",5150,1967,1,"25 - 29",61,132
"5758",5150,1967,1,"30 - 34",67,130
"5759",5150,1967,1,"35 - 39",98,203
"5760",5150,1967,1,"40 - 44",195,259
"5761",5150,1967,1,"45 - 49",288,456
"5762",5150,1967,1,"50 - 54",431,698
"5763",5150,1967,1,"55 - 59",547,1029
"5764",5150,1967,1,"60 - 64",730,1279
"5765",5150,1967,1,"65 - 69",938,1489
"5766",5150,1967,1,"70 - 74",1165,1430
"5767",5150,1967,1,"75 - 79",1527,1631
"5768",5150,1967,1,"80 - 84",1586,1393
"5769",5150,1967,1,"85 - 89",1913,1291
"5770",5150,1967,1,"90 - 94",0,0
"5771",5150,1967,1,"95+",0,0
"5772",5150,1967,1,"UNK",0,0
"5773",5150,1967,2,"Total",126,173
"5774",5150,1967,2,"0",31,51
"5775",5150,1967,2,"1",4,5
"5776",5150,1967,2,"2",2,4
"5777",5150,1967,2,"3",0,2
"5778",5150,1967,2,"4",2,3
"5779",5150,1967,2,"5 - 9",0,3
"5780",5150,1967,2,"10 - 14",2,0
"5781",5150,1967,2,"15 - 19",2,3
"5782",5150,1967,2,"20 - 24",1,1
"5783",5150,1967,2,"25 - 29",2,1
"5784",5150,1967,2,"30 - 34",3,1
"5785",5150,1967,2,"35 - 39",2,5
"5786",5150,1967,2,"40 - 44",1,2
"5787",5150,1967,2,"45 - 49",3,6
"5788",5150,1967,2,"50 - 54",0,15
"5789",5150,1967,2,"55 - 59",8,7
"5790",5150,1967,2,"60 - 64",9,7
"5791",5150,1967,2,"65 - 69",14,13
"5792",5150,1967,2,"70 - 74",8,10
"5793",5150,1967,2,"75 - 79",10,15
"5794",5150,1967,2,"80 - 84",9,11
"5795",5150,1967,2,"85 - 89",13,8
"5796",5150,1967,2,"90 - 94",0,0
"5797",5150,1967,2,"95+",0,0
"5798",5150,1967,2,"UNK",0,0
"5799",5150,1967,3,"Total",1837,2057
"5800",5150,1967,3,"0",5,4
"5801",5150,1967,3,"1",3,5
"5802",5150,1967,3,"2",5,2
"5803",5150,1967,3,"3",4,2
"5804",5150,1967,3,"4",3,5
"5805",5150,1967,3,"5 - 9",10,16
"5806",5150,1967,3,"10 - 14",5,9
"5807",5150,1967,3,"15 - 19",4,13
"5808",5150,1967,3,"20 - 24",7,16
"5809",5150,1967,3,"25 - 29",13,13
"5810",5150,1967,3,"30 - 34",16,13
"5811",5150,1967,3,"35 - 39",29,25
"5812",5150,1967,3,"40 - 44",72,51
"5813",5150,1967,3,"45 - 49",116,86
"5814",5150,1967,3,"50 - 54",186,126
"5815",5150,1967,3,"55 - 59",177,195
"5816",5150,1967,3,"60 - 64",209,275
"5817",5150,1967,3,"65 - 69",211,285
"5818",5150,1967,3,"70 - 74",225,300
"5819",5150,1967,3,"75 - 79",230,286
"5820",5150,1967,3,"80 - 84",165,206
"5821",5150,1967,3,"85 - 89",142,124
"5822",5150,1967,3,"90 - 94",0,0
"5823",5150,1967,3,"95+",0,0
"5824",5150,1967,3,"UNK",0,0
"5825",5150,1967,4,"Total",5503,6420
"5826",5150,1967,4,"0",1,5
"5827",5150,1967,4,"1",2,2
"5828",5150,1967,4,"2",2,1
"5829",5150,1967,4,"3",2,1
"5830",5150,1967,4,"4",0,0
"5831",5150,1967,4,"5 - 9",1,2
"5832",5150,1967,4,"10 - 14",4,7
"5833",5150,1967,4,"15 - 19",1,5
"5834",5150,1967,4,"20 - 24",5,9
"5835",5150,1967,4,"25 - 29",9,21
"5836",5150,1967,4,"30 - 34",16,25
"5837",5150,1967,4,"35 - 39",21,60
"5838",5150,1967,4,"40 - 44",65,105
"5839",5150,1967,4,"45 - 49",94,223
"5840",5150,1967,4,"50 - 54",137,390
"5841",5150,1967,4,"55 - 59",255,616
"5842",5150,1967,4,"60 - 64",367,735
"5843",5150,1967,4,"65 - 69",525,885
"5844",5150,1967,4,"70 - 74",713,836
"5845",5150,1967,4,"75 - 79",970,925
"5846",5150,1967,4,"80 - 84",1047,819
"5847",5150,1967,4,"85 - 89",1266,748
"5848",5150,1967,4,"90 - 94",0,0
"5849",5150,1967,4,"95+",0,0
"5850",5150,1967,4,"UNK",0,0
"5851",5150,1967,5,"Total",31,25
"5852",5150,1967,5,"0",6,1
"5853",5150,1967,5,"1",0,1
"5854",5150,1967,5,"2",0,1
"5855",5150,1967,5,"3",0,0
"5856",5150,1967,5,"4",0,0
"5857",5150,1967,5,"5 - 9",0,0
"5858",5150,1967,5,"10 - 14",0,1
"5859",5150,1967,5,"15 - 19",0,0
"5860",5150,1967,5,"20 - 24",0,0
"5861",5150,1967,5,"25 - 29",0,0
"5862",5150,1967,5,"30 - 34",0,0
"5863",5150,1967,5,"35 - 39",0,0
"5864",5150,1967,5,"40 - 44",1,0
"5865",5150,1967,5,"45 - 49",0,3
"5866",5150,1967,5,"50 - 54",2,1
"5867",5150,1967,5,"55 - 59",0,2
"5868",5150,1967,5,"60 - 64",0,2
"5869",5150,1967,5,"65 - 69",2,1
"5870",5150,1967,5,"70 - 74",1,2
"5871",5150,1967,5,"75 - 79",6,1
"5872",5150,1967,5,"80 - 84",3,1
"5873",5150,1967,5,"85 - 89",10,8
"5874",5150,1967,5,"90 - 94",0,0
"5875",5150,1967,5,"95+",0,0
"5876",5150,1967,5,"UNK",0,0
"5877",5150,1967,6,"Total",62,47
"5878",5150,1967,6,"0",0,0
"5879",5150,1967,6,"1",0,0
"5880",5150,1967,6,"2",0,0
"5881",5150,1967,6,"3",0,0
"5882",5150,1967,6,"4",0,0
"5883",5150,1967,6,"5 - 9",0,0
"5884",5150,1967,6,"10 - 14",0,0
"5885",5150,1967,6,"15 - 19",0,0
"5886",5150,1967,6,"20 - 24",0,0
"5887",5150,1967,6,"25 - 29",0,0
"5888",5150,1967,6,"30 - 34",1,0
"5889",5150,1967,6,"35 - 39",0,1
"5890",5150,1967,6,"40 - 44",1,4
"5891",5150,1967,6,"45 - 49",1,5
"5892",5150,1967,6,"50 - 54",1,3
"5893",5150,1967,6,"55 - 59",1,2
"5894",5150,1967,6,"60 - 64",3,3
"5895",5150,1967,6,"65 - 69",5,8
"5896",5150,1967,6,"70 - 74",7,7
"5897",5150,1967,6,"75 - 79",13,4
"5898",5150,1967,6,"80 - 84",14,6
"5899",5150,1967,6,"85 - 89",15,4
"5900",5150,1967,6,"90 - 94",0,0
"5901",5150,1967,6,"95+",0,0
"5902",5150,1967,6,"UNK",0,0
"5903",5150,1967,7,"Total",137,130
"5904",5150,1967,7,"0",15,13
"5905",5150,1967,7,"1",2,3
"5906",5150,1967,7,"2",1,0
"5907",5150,1967,7,"3",1,2
"5908",5150,1967,7,"4",0,1
"5909",5150,1967,7,"5 - 9",0,3
"5910",5150,1967,7,"10 - 14",4,0
"5911",5150,1967,7,"15 - 19",2,8
"5912",5150,1967,7,"20 - 24",2,2
"5913",5150,1967,7,"25 - 29",1,2
"5914",5150,1967,7,"30 - 34",2,3
"5915",5150,1967,7,"35 - 39",3,3
"5916",5150,1967,7,"40 - 44",5,4
"5917",5150,1967,7,"45 - 49",7,6
"5918",5150,1967,7,"50 - 54",9,5
"5919",5150,1967,7,"55 - 59",9,9
"5920",5150,1967,7,"60 - 64",12,8
"5921",5150,1967,7,"65 - 69",15,8
"5922",5150,1967,7,"70 - 74",9,13
"5923",5150,1967,7,"75 - 79",22,16
"5924",5150,1967,7,"80 - 84",8,14
"5925",5150,1967,7,"85 - 89",8,7
"5926",5150,1967,7,"90 - 94",0,0
"5927",5150,1967,7,"95+",0,0
"5928",5150,1967,7,"UNK",0,0
"5929",5150,1967,8,"Total",195,140
"5930",5150,1967,8,"0",0,0
"5931",5150,1967,8,"1",1,0
"5932",5150,1967,8,"2",1,0
"5933",5150,1967,8,"3",0,0
"5934",5150,1967,8,"4",0,0
"5935",5150,1967,8,"5 - 9",0,0
"5936",5150,1967,8,"10 - 14",1,1
"5937",5150,1967,8,"15 - 19",0,2
"5938",5150,1967,8,"20 - 24",0,1
"5939",5150,1967,8,"25 - 29",0,0
"5940",5150,1967,8,"30 - 34",0,0
"5941",5150,1967,8,"35 - 39",3,3
"5942",5150,1967,8,"40 - 44",3,2
"5943",5150,1967,8,"45 - 49",4,10
"5944",5150,1967,8,"50 - 54",8,8
"5945",5150,1967,8,"55 - 59",6,9
"5946",5150,1967,8,"60 - 64",17,16
"5947",5150,1967,8,"65 - 69",21,9
"5948",5150,1967,8,"70 - 74",40,20
"5949",5150,1967,8,"75 - 79",37,24
"5950",5150,1967,8,"80 - 84",29,21
"5951",5150,1967,8,"85 - 89",24,14
"5952",5150,1967,8,"90 - 94",0,0
"5953",5150,1967,8,"95+",0,0
"5954",5150,1967,8,"UNK",0,0
"5955",5150,1967,9,"Total",277,327
"5956",5150,1967,9,"0",16,26
"5957",5150,1967,9,"1",3,5
"5958",5150,1967,9,"2",1,1
"5959",5150,1967,9,"3",0,0
"5960",5150,1967,9,"4",1,0
"5961",5150,1967,9,"5 - 9",0,3
"5962",5150,1967,9,"10 - 14",1,3
"5963",5150,1967,9,"15 - 19",5,5
"5964",5150,1967,9,"20 - 24",1,1
"5965",5150,1967,9,"25 - 29",3,0
"5966",5150,1967,9,"30 - 34",1,1
"5967",5150,1967,9,"35 - 39",4,8
"5968",5150,1967,9,"40 - 44",4,6
"5969",5150,1967,9,"45 - 49",5,11
"5970",5150,1967,9,"50 - 54",10,23
"5971",5150,1967,9,"55 - 59",14,31
"5972",5150,1967,9,"60 - 64",22,32
"5973",5150,1967,9,"65 - 69",29,41
"5974",5150,1967,9,"70 - 74",37,32
"5975",5150,1967,9,"75 - 79",40,40
"5976",5150,1967,9,"80 - 84",41,28
"5977",5150,1967,9,"85 - 89",39,30
"5978",5150,1967,9,"90 - 94",0,0
"5979",5150,1967,9,"95+",0,0
"5980",5150,1967,9,"UNK",0,0
"5981",5150,1967,10,"Total",157,232
"5982",5150,1967,10,"0",1,1
"5983",5150,1967,10,"1",0,0
"5984",5150,1967,10,"2",0,0
"5985",5150,1967,10,"3",0,0
"5986",5150,1967,10,"4",0,1
"5987",5150,1967,10,"5 - 9",1,2
"5988",5150,1967,10,"10 - 14",1,0
"5989",5150,1967,10,"15 - 19",2,2
"5990",5150,1967,10,"20 - 24",2,3
"5991",5150,1967,10,"25 - 29",4,5
"5992",5150,1967,10,"30 - 34",1,4
"5993",5150,1967,10,"35 - 39",6,3
"5994",5150,1967,10,"40 - 44",8,5
"5995",5150,1967,10,"45 - 49",5,9
"5996",5150,1967,10,"50 - 54",12,11
"5997",5150,1967,10,"55 - 59",10,13
"5998",5150,1967,10,"60 - 64",10,14
"5999",5150,1967,10,"65 - 69",10,20
"6000",5150,1967,10,"70 - 74",13,17
"6001",5150,1967,10,"75 - 79",17,39
"6002",5150,1967,10,"80 - 84",30,35
"6003",5150,1967,10,"85 - 89",24,48
"6004",5150,1967,10,"90 - 94",0,0
"6005",5150,1967,10,"95+",0,0
"6006",5150,1967,10,"UNK",0,0
"6007",5150,1967,11,"Total",261,336
"6008",5150,1967,11,"0",220,285
"6009",5150,1967,11,"1",2,8
"6010",5150,1967,11,"2",4,3
"6011",5150,1967,11,"3",4,4
"6012",5150,1967,11,"4",3,1
"6013",5150,1967,11,"5 - 9",3,3
"6014",5150,1967,11,"10 - 14",2,3
"6015",5150,1967,11,"15 - 19",1,1
"6016",5150,1967,11,"20 - 24",3,1
"6017",5150,1967,11,"25 - 29",1,5
"6018",5150,1967,11,"30 - 34",2,2
"6019",5150,1967,11,"35 - 39",1,3
"6020",5150,1967,11,"40 - 44",0,3
"6021",5150,1967,11,"45 - 49",3,1
"6022",5150,1967,11,"50 - 54",4,1
"6023",5150,1967,11,"55 - 59",2,0
"6024",5150,1967,11,"60 - 64",1,1
"6025",5150,1967,11,"65 - 69",2,7
"6026",5150,1967,11,"70 - 74",0,0
"6027",5150,1967,11,"75 - 79",1,3
"6028",5150,1967,11,"80 - 84",1,0
"6029",5150,1967,11,"85 - 89",1,1
"6030",5150,1967,11,"90 - 94",0,0
"6031",5150,1967,11,"95+",0,0
"6032",5150,1967,11,"UNK",0,0
"6033",5150,1967,12,"Total",818,1331
"6034",5150,1967,12,"0",82,99
"6035",5150,1967,12,"1",5,7
"6036",5150,1967,12,"2",2,10
"6037",5150,1967,12,"3",4,3
"6038",5150,1967,12,"4",5,2
"6039",5150,1967,12,"5 - 9",5,2
"6040",5150,1967,12,"10 - 14",2,5
"6041",5150,1967,12,"15 - 19",5,7
"6042",5150,1967,12,"20 - 24",4,7
"6043",5150,1967,12,"25 - 29",4,1
"6044",5150,1967,12,"30 - 34",6,8
"6045",5150,1967,12,"35 - 39",8,14
"6046",5150,1967,12,"40 - 44",8,7
"6047",5150,1967,12,"45 - 49",13,18
"6048",5150,1967,12,"50 - 54",15,37
"6049",5150,1967,12,"55 - 59",22,61
"6050",5150,1967,12,"60 - 64",39,102
"6051",5150,1967,12,"65 - 69",55,142
"6052",5150,1967,12,"70 - 74",64,158
"6053",5150,1967,12,"75 - 79",101,213
"6054",5150,1967,12,"80 - 84",148,200
"6055",5150,1967,12,"85 - 89",221,228
"6056",5150,1967,12,"90 - 94",0,0
"6057",5150,1967,12,"95+",0,0
"6058",5150,1967,12,"UNK",0,0
"6059",5150,1967,13,"Total",597,1155
"6060",5150,1967,13,"0",17,23
"6061",5150,1967,13,"1",13,24
"6062",5150,1967,13,"2",9,7
"6063",5150,1967,13,"3",12,15
"6064",5150,1967,13,"4",8,9
"6065",5150,1967,13,"5 - 9",11,45
"6066",5150,1967,13,"10 - 14",9,39
"6067",5150,1967,13,"15 - 19",26,128
"6068",5150,1967,13,"20 - 24",22,133
"6069",5150,1967,13,"25 - 29",12,81
"6070",5150,1967,13,"30 - 34",12,71
"6071",5150,1967,13,"35 - 39",13,74
"6072",5150,1967,13,"40 - 44",17,62
"6073",5150,1967,13,"45 - 49",23,68
"6074",5150,1967,13,"50 - 54",32,64
"6075",5150,1967,13,"55 - 59",33,66
"6076",5150,1967,13,"60 - 64",24,58
"6077",5150,1967,13,"65 - 69",32,43
"6078",5150,1967,13,"70 - 74",38,26
"6079",5150,1967,13,"75 - 79",55,43
"6080",5150,1967,13,"80 - 84",70,38
"6081",5150,1967,13,"85 - 89",109,38
"6082",5150,1967,13,"90 - 94",0,0
"6083",5150,1967,13,"95+",0,0
"6084",5150,1967,13,"UNK",0,0
"6085",5150,1968,1,"Total",10956,13508
"6086",5150,1968,1,"0",491,673
"6087",5150,1968,1,"1",49,52
"6088",5150,1968,1,"2",23,33
"6089",5150,1968,1,"3",24,30
"6090",5150,1968,1,"4",18,27
"6091",5150,1968,1,"5 - 9",57,91
"6092",5150,1968,1,"10 - 14",32,64
"6093",5150,1968,1,"15 - 19",67,173
"6094",5150,1968,1,"20 - 24",53,184
"6095",5150,1968,1,"25 - 29",65,118
"6096",5150,1968,1,"30 - 34",82,119
"6097",5150,1968,1,"35 - 39",114,187
"6098",5150,1968,1,"40 - 44",167,278
"6099",5150,1968,1,"45 - 49",300,437
"6100",5150,1968,1,"50 - 54",410,637
